"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","condition","participant_id","comprehension_loop1_attempts","info_comprehension_attempts","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task","correct_response","response_label","correct","selected","rt_valid","key_press","foil"
"image-keyboard-response","133","897856","0.0-21.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/Woman2.png","null","exposure","","","","","false","",""
"image-keyboard-response","134","904378","0.0-21.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/Umbrella2.png","null","exposure","","","","","false","",""
"image-keyboard-response","135","910910","0.0-21.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/Man2.png","null","exposure","","","","","false","",""
"image-keyboard-response","136","917426","0.0-21.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodSandwich2.png","null","exposure","","","","","false","",""
"image-keyboard-response","137","923944","0.0-22.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/Man4.png","null","exposure","","","","","false","",""
"image-keyboard-response","138","930466","0.0-22.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodSandwich4.png","null","exposure","","","","","false","",""
"image-keyboard-response","139","936976","0.0-22.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodUmbrella4.png","null","exposure","","","","","false","",""
"image-keyboard-response","140","943506","0.0-22.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/Woman4.png","null","exposure","","","","","false","",""
"image-keyboard-response","141","950030","0.0-23.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigSandwich4.png","null","exposure","","","","","false","",""
"image-keyboard-response","142","956546","0.0-23.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodUmbrella4.png","null","exposure","","","","","false","",""
"image-keyboard-response","143","963052","0.0-23.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BadSandwich4.png","null","exposure","","","","","false","",""
"image-keyboard-response","144","969566","0.0-23.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigUmbrella2.png","null","exposure","","","","","false","",""
"image-keyboard-response","145","976076","0.0-23.0-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BadUmbrella2.png","null","exposure","","","","","false","",""
"image-keyboard-response","146","982591","0.0-23.0-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallUmbrella4.png","null","exposure","","","","","false","",""
"image-keyboard-response","147","989105","0.0-23.0-0.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodSandwich2.png","null","exposure","","","","","false","",""
"image-keyboard-response","148","995623","0.0-23.0-0.7","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallSandwich2.png","null","exposure","","","","","false","",""
"html-keyboard-response","149","1004311","0.0-24.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","8184","
      <p style=""font-size:20px;"">Now you'll be asked to produce your own phrases in Taneg!</p>
      <p style=""font-size:20px;"">Please do your best to convey the meaning in each case, even if you're not sure.</p>
      <p style=""font-size:20px;"">You will not be corrected on this.</p>  
      <p style=""font-size:20px;"">Imagine you're actually interacting with a real speaker! </p>
      <p style=""font-size:20px;""><i>Press any key when you're ready.</i></p>
    ","enter","","","","","","","",""
"html-button-response","150","1038790","0.0-25.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","33469","img/BigSandwich2.png","0","production","dew debanu pir","kra debanu","false","","","",""
"html-button-response","151","1064458","0.0-25.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","25666","img/BigUmbrella.png","0","production","pilg bir","dew pilg","false","","","",""
"html-button-response","152","1075893","0.0-25.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","11433","img/Man4.png","0","production","kra hivu","kra kivu","false","","","",""
"html-button-response","153","1086598","0.0-25.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","10703","img/BigUmbrella4.png","0","production","kra filgu pir","kra pilgu","false","","","",""
"html-button-response","154","1105839","0.0-25.0-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","19240","img/GoodSandwich4.png","0","production","kra sebanu tan","kra turu","false","","","",""
"html-button-response","155","1120453","0.0-25.0-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","14613","img/SmallUmbrella2.png","0","production","dew bilgu kas","kra pilgu","false","","","",""
"html-button-response","156","1144722","0.0-25.0-0.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","24267","img/SmallMan.png","0","production","kiv kas","kivu","false","","","",""
"html-button-response","157","1164598","0.0-25.0-0.7","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","19875","img/GoodSandwich.png","0","production","teban tan","teban","false","","","",""
"html-button-response","158","1184573","0.0-25.0-0.8","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","19973","img/SmallUmbrella4.png","0","production","kra filgu kas","kra turu","false","","","",""
"html-button-response","159","1196058","0.0-25.0-0.9","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","11483","img/BadUmbrella.png","0","production","pilg duru","pilg","false","","","",""
"html-button-response","160","1207033","0.0-25.0-0.10","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","10973","img/Man2.png","0","production","dew givu","dew kivu","false","","","",""
"html-button-response","161","1224313","0.0-25.0-0.11","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","17279","img/SmallSandwich.png","0","production","teban kas","teban","false","","","",""
"html-button-response","162","1260933","0.0-25.0-0.12","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","36618","img/BadSandwich2.png","0","production","dew debanu turu","tebanu","false","","","",""
"html-button-response","163","1271556","0.0-25.0-0.13","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","10621","img/GoodUmbrella2.png","0","production","dew bilgu tan","dew pilg","false","","","",""
"html-button-response","164","1298285","0.0-25.0-0.14","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","26728","img/BadSandwich4.png","0","production","kra sebanu turu","dew turu","false","","","",""
"html-button-response","165","1312537","0.0-25.0-0.15","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","14250","img/Woman4.png","0","production","kra hersu","kra kers","false","","","",""
"html-button-response","166","1320117","0.0-25.0-0.16","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","7578","img/BigWoman.png","0","production","kers bir","kers","false","","","",""
"html-button-response","167","1336545","0.0-25.0-0.17","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","16426","img/BadUmbrella4.png","0","production","kra filgu turu","kra","false","","","",""
"html-button-response","168","1359481","0.0-25.0-0.18","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","22934","img/Woman2.png","0","production","dew gersu","dew hersu","false","","","",""
"html-button-response","169","1386128","0.0-25.0-0.19","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","26645","img/SmallSandwich4.png","0","production","kra sebanu kas","kra tebanu","false","","","",""
"html-keyboard-response","170","1389152","0.0-26.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3023","
      <p style=""font-size:24px;"">Thank you! We're almost done!</p>
       <p style=""font-size:20px;"">There are just a few final survey questions...</p>
      <p style=""font-size:20px;""><i>Press any key when you're ready.</i></p>

    ","enter","","","","","","","",""
"survey-text","171","1400583","0.0-27.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","762782","","","LanguagesSurvey","","","","",""," ",""
"survey-likert","172","1400585","0.0-28.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","756283","","","MotivationLikert","","","","",""," ",""
"survey-likert","173","1400599","0.0-29.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","749770","","","EngagementLikert","","","","",""," ",""
"survey-text","174","1400604","0.0-30.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","743256","","","EngagementSurvey","","","","",""," ",""
"survey-likert","175","1400606","0.0-31.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","736745","","","DistractionLikert","","","","",""," ",""
"survey-text","176","1400613","0.0-32.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","730233","","","FeedbackSurvey","","","","",""," ",""
"html-keyboard-response","177","1400615","0.0-33.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","723722","","","","","","","",""," ",""
